nct_id,study_title,arm,device,outcome_title,outcome_description,time_frame,value,unit,n_analysed,result_type,category,durability_related,retrieved_at
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",7.3,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",9.5,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",10.7,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",13.0,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",13.0,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",15.6,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",14.8,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",18.5,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Major Adverse Cardiovascular and Cerebrovascular Events (MACCE),"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",18.2,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",2.1,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",1.6,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",0.8,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",0.9,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",3.3,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",5.4,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",0.8,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",0.1,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",Medtronic CoreValve® System TAVI,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",4.2,percentage of participants,864,NUMBER,,True,2026-09-16T12:17:58Z
NCT01586910,"Safety and Efficacy Study of the Medtronic CoreValve® System in the Treatment of Severe, Symptomatic Aortic Stenosis in Intermediate Risk Subjects Who Need Aortic Valve Replacement (SURTAVI).",SAVR,SURTAVI,Percentage of Participants With Individual MACCE Components,"MACCE is defined as a composite of:

* All-cause death
* Myocardial infarction (MI)
* All stroke, and
* Reintervention (defined as any cardiac surgery or percutaneous reintervention catheter procedure that repairs, otherwise alters or adjusts, or replaces a previously implanted valve)","30 days, 6 months, 12 months, 18 months, and 24 months. Data for 3-5 years will be posted once data is complete.",4.7,percentage of participants,796,NUMBER,,True,2026-09-16T12:17:58Z
